ID,Domain,Language,Language_Code,PSA,PSA_Type,Source_URL,Source_Title,Publisher,Organization_Type,Published_Date,Licence,Licence_URL,Licence_Evidence,Collected_At,Parallel_Group_ID,Parallel_Link_URL,Review_Status
KAPSA-34300445472654D9FB,www.infonet-biovision.org,English,en,"Scales are small, stationary brown greenish insects occasionally found sucking sap from avocado leaves. Soft scales such as Coccus spp. excrete large amount of honeydew, which lead to the development of sooty mould on leaves, branches and fruit. Honeydew attracts ants, which while feeding on the honeydew protect scales from natural enemies .",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/avocados-revised,Avocados (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:34:54+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-F203B1C25DEA28CF68,www.infonet-biovision.org,English,en,"Armoured scales such as the coconut scale ( Aspidiotus destructor ) may encrust young twigs, leaves and fruit. They do not produce honeydew. Scales are usually not a problem in avocado orchards; however, damage can be serious on young tress and small twigs may be killed. Although the presence of scales on the skin of fruit does not cause internal damage, it may lead to rejection of fruit, especially if grown for export.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/avocados-revised,Avocados (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:34:54+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-5D566B0673E4A361FD,www.infonet-biovision.org,English,en,"Armoured scales on avocado fruit. The scale cover of the adult female is oval to circular, 1.5-2.0 mm across, fairly flat, very thin and translucent © A. M. Varela, icipe",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/avocados-revised,Avocados (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:34:54+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B216CC6F15B8C8D852,www.infonet-biovision.org,English,en,"Armoured scales on avocado fruit. The scale cover of the adult female is oval to circular, 1.5-2.0 mm across, fairly flat, very thin and translucent",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/avocados-revised,Avocados (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:34:54+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-2D9B36F1ACA52D6E04,www.infonet-biovision.org,English,en,"Conserve natural enemies . Scales are usually kept under control by parasitic wasps, ladybird beetles and lacewings, provided no broad-spectrum pesticides are used and no ants are present.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/avocados-revised,Avocados (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:34:54+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-E213AAECC01029BF8A,www.infonet-biovision.org,English,en,"Attack by spider mites ( Oligonychus spp.) produce circular necrotic spots covered by dense webbing. As mite populations increase feeding causes leaf drop. These mites are more damaging to 'Haas' variety; 'Fuerte' variety is less affected. Feeding by broad mites ( Polyphagotarsonemus latus ) causes leaf distortion . These tiny mites (0.1-0.2 mm long) cannot be seen with the naked eye, and are even difficult to detect with a hand lens. An attack by the broad mites can be detected by the symptoms of damage. Their feeding produces discolouration, necrosis and deformation of tissues.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/avocados-revised,Avocados (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:34:54+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-80B60E4F98DDD97D1F,www.infonet-biovision.org,English,en,Attack by spider mites ( Oligonychus spp.) produce circular necrotic spots covered by dense webbing. As mite populations increase feeding causes leaf drop. These mites are more damaging to 'Haas' variety; 'Fuerte' variety is less affected.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/avocados-revised,Avocados (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:34:54+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-446FAB147960484AFA,www.infonet-biovision.org,English,en,"Feeding by broad mites ( Polyphagotarsonemus latus ) causes leaf distortion . These tiny mites (0.1-0.2 mm long) cannot be seen with the naked eye, and are even difficult to detect with a hand lens. An attack by the broad mites can be detected by the symptoms of damage. Their feeding produces discolouration, necrosis and deformation of tissues.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/avocados-revised,Avocados (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:34:54+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D12B4BCB92AF04D8D9,www.infonet-biovision.org,English,en,Conserve natural enemies . Mites are attacked by a range of natural enemies which can keep the pest under control provided that the natural enemies are not killed by application of pesticides.,Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/avocados-revised,Avocados (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:34:54+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D27A0D80EE1CD575F3,www.infonet-biovision.org,English,en,Avocados (Revised): Thrips (e.g. the black tea thrips Heliothrips haemorrhoidalis and the red banded thrips Selenothrips rubrocinctus ),Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/avocados-revised,Avocados (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:34:54+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-14BD260DE241A740A6,www.infonet-biovision.org,English,en,"Thrips are small, slender insects (1-2 mm long) with two pairs of fringed wings. Adult thrips attacking avocado are dark brown or black, and the immature stages are yellow in colour. The red-banded thrips can be distinguished by a bright red band across the abdomen of immature thrips. Thrips are sometimes troublesome pests in avocado. They may cause damage to the leaves and fruit. Affected parts become whitish or silvery and are usually covered by dark-coloured droppings. On fruit, feeding begins near the calyx, gradually producing a scar that can cover the whole fruit. Attacked fruits develop a leathery brown skin. Feeding is most common on young fruit; economic damage generally occurs on fruit up to 2 cm in length (2-3 weeks after fruit set). Older fruit with thicker skin is less susceptible to attack.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/avocados-revised,Avocados (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:34:54+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
